date,spot,vol_factor,realized_vol,rate_shift,value,delta,gamma,vega,theta,rho,vanna,volga,delta_sabr,delta_bartlett,vanna_analytic,volga_analytic,vega_0-3M,vega_3M-6M,vega_6M-1Y,vega_1Y+
2025-09-26,661.8200073242188,0.5759116644881984,0.08373580172858784,0.002669999599456789,1165660.611269204,4166.690934152177,6.318784991715546,1857705.1196528915,-170817.21457110654,4591966.546366182,-24126.171470689413,-7283773.957049674,4720.401455519507,3857.62366632497,-24087.58536905538,-7265337.253451911,0.0,0.0,4427168.28206132,-2569463.1624084283
2025-09-29,663.6799926757812,0.5633889157080844,0.08191503220157988,0.0026999998092651356,1172691.8923078692,4193.605540455747,5.790112515711382,1815458.8666463266,-169491.58295993943,4609134.608400713,-24305.232134044836,-6800555.996603636,4735.122398148147,3898.114159259034,-24265.938188953798,-6783219.860302639,0.0,0.0,4380702.751641623,-2565243.884995296
2025-09-30,666.1799926757812,0.5554035410611374,0.08075398305221168,0.0025200009346008287,1183189.3811669177,4201.260386598955,5.072507600496142,1758633.5460586976,-166429.6312338285,4618919.657907007,-24281.197119329256,-6119203.297853346,4723.151005238991,3921.978068086828,-24241.151737370703,-6103531.795039215,0.0,0.0,4342947.068076438,-2584313.5220177416
2025-10-01,668.4500122070312,0.5461145198316332,0.07940338766078538,0.0025200009346008287,1193451.7820263312,4209.169868773603,4.395645963954369,1703302.201855442,-163655.38496377546,4627534.066794315,-24255.01440272476,-5461858.696407091,4712.189403335733,3945.339732683561,-24214.36812444239,-5447810.731812139,0.0,0.0,4304595.507848241,-2601293.3059927993
2025-10-02,669.219970703125,0.5303719930093075,0.07711447221422517,0.002550001144409182,1196110.724686948,4226.547273190828,4.171033138795828,1686119.9701407459,-162954.9043188786,4641437.911572605,-24401.219640288626,-5266297.363549767,4724.655565219238,3968.6103681385275,-24360.193838342922,-5252660.419316361,0.0,0.0,4282626.5828716755,-2596506.6127309296
2025-10-03,669.2100219726562,0.5142148791886406,0.07476527708098211,0.002650001049041742,1195263.6400822466,4247.113116077417,4.161262176185037,1686890.793497054,-163359.60306756495,4656018.152000038,-24616.24881874291,-5288442.464475906,4746.924827047616,3990.4717419945578,-24574.937821857857,-5274652.099101214,0.0,0.0,4269558.933189562,-2582668.1396925077
2025-10-06,671.6099853515625,0.5076590638558668,0.07381208150130544,0.002669999599456789,1205408.660241621,4263.394942456528,3.467801365019568,1628885.354024245,-160940.83217669703,4664253.84464371,-24622.357417876672,-4616635.628428583,4744.373084384636,4023.2266075108555,-24580.822702768677,-4604483.714876856,0.0,0.0,4213664.963271567,-2584779.6092473217
2025-10-07,669.1199951171875,0.5021178507196845,0.0730064059904273,0.0025000000000000022,1191166.1106148714,4284.815961004498,4.286453722402211,1699319.5325163347,-164868.6793126918,4674770.674455997,-24975.916019364617,-5470832.058275902,4792.047998200324,4027.7606087926774,-24934.707421220246,-5456402.559135631,0.0,0.0,4239992.491274085,-2540672.95875775
2025-10-08,673.1099853515625,0.5121288445735737,0.074461974002234,0.0025000000000000022,1211090.6268511899,4266.292368511317,3.0920184465501137,1596733.530387863,-159383.88137528393,4663058.268519778,-24543.160378812878,-4244593.182117172,4736.343722584334,4034.855192849152,-24501.783984132933,-4233369.115940046,0.0,0.0,4182322.6895775246,-2585589.1591896615
2025-10-09,671.1599731445312,0.5025529750071586,0.07306967173639131,0.002599999904632569,1200900.511423487,4290.137625635373,3.6526251394574594,1645865.658772055,-162592.9802308642,4675538.798496777,-24889.131388258003,-4845337.583458616,4779.342465094026,4047.5264294392855,-24847.73438021606,-4832479.277500555,0.0,0.0,4196911.817031441,-2551046.158259386
2025-10-10,653.02001953125,0.8799749271209539,0.12794567390645148,0.002599999904632569,1131113.0386749255,3996.9402761779197,9.042222042143088,2030994.0627025096,-186268.62537145434,4360604.1082965955,-22049.502867743955,-9299436.526745807,4611.990359291902,3620.603941663292,-22022.007443525097,-9277643.02273002,0.0,0.0,4482486.010696797,-2451491.947994287
2025-10-13,663.0399780273438,0.9453771765789124,0.13745496175545194,0.002599999904632569,1181794.369264122,3970.2592965385006,5.890635498135545,1782417.350529802,-174590.09065453825,4343598.968977782,-21407.491278638223,-6391324.955269227,4496.134020753634,3663.391090209074,-21375.97428529943,-6376447.081742484,0.0,0.0,4375966.538607016,-2593549.188077214
2025-10-14,662.22998046875,0.917159983818568,0.133352267880659,0.002599999904632569,1175778.4154907817,3998.1015625379528,6.181555020729665,1807615.3266585264,-176102.60740755295,4364152.316034433,-21728.025607979853,-6701575.793049131,4534.902174127028,3686.4341298791355,-21696.420090488686,-6685835.915553058,0.0,0.0,4371878.94955597,-2564263.6228974434
2025-10-15,665.1699829101562,0.897076310261673,0.13043216292248566,0.002650001049041742,1188517.7452494232,4016.311241775222,5.372312207117883,1742573.5082125403,-172640.97913224023,4383110.489127435,-21813.465308103776,-5961202.943820752,4530.92798207517,3724.3883381028327,-21780.66354418921,-5947145.866585761,0.0,0.0,4329559.463361471,-2586985.9551489307
2025-10-16,660.6400146484375,0.8887407166617659,0.12922019300416113,0.002599999904632569,1165288.028947722,4032.3543087058392,6.75027004992026,1853465.9243809562,-179075.67454312526,4385043.596272367,-22123.24408509091,-7262832.212620083,4588.3496533095085,3710.333004969041,-22092.01974447987,-7245627.228295878,0.0,0.0,1401354.5084361727,452111.4159447844
2025-10-17,664.3900146484375,0.8748618056870576,0.12720224162507301,0.0023900008201599154,1181047.4375474816,4045.900276708698,5.721402945694198,1773158.1405552765,-174469.40598216077,4402545.990975376,-22142.569324023672,-6334095.894350754,4573.495564465776,3747.9876467618456,-22109.881842880513,-6319017.669823397,0.0,0.0,1370630.627974527,402527.5125807496
2025-10-20,671.2999877929688,0.8922044125526469,0.12972380383591028,0.002050001621246335,1211693.90357955,4034.0752758823455,3.934701943640995,1621305.7941594436,-166071.9169540223,4397072.555220067,-21698.497806984382,-4587382.742060982,4506.462675511877,3777.129584970993,-21664.927459707942,-4576577.221111075,0.0,0.0,1318067.3358665495,303238.45829289407
2025-10-21,671.2899780273438,0.8650243638045878,0.12577190754125298,0.0019200015068054285,1209097.493759958,4061.4235813176256,3.980842259434894,1628655.7700230577,-166404.6026977306,4419005.354651306,-21990.265070733356,-4681807.478343954,4537.938242208351,3804.810015779237,-21956.3088498102,-4670648.750430968,0.0,0.0,1310326.2228357778,318329.5471872799
2025-10-22,667.7999877929688,0.8501786704606641,0.12361338895060255,0.0019500017166137681,1191110.6120383933,4088.7324504320895,4.958836735568731,1712514.6537115895,-171667.72745867883,4431997.404132709,-22411.21520727085,-5665885.535042889,4597.600421288986,3811.27594301134,-22377.691392954104,-5652238.393319246,0.0,0.0,1328526.5710610459,383988.08265054366
2025-10-23,671.760009765625,0.8393077705636524,0.1220327932194908,0.0019500017166137681,1209177.988119076,4092.672893046757,3.874221878584951,1621843.8519399422,-166431.66692229587,4440661.18167371,-22277.141317814065,-4624323.443070466,4568.880431457197,3840.326115902558,-22242.783123650992,-4613174.529823526,0.0,0.0,1295300.5832372955,326543.2687026467
2025-10-24,677.25,0.8423502050100654,0.12247515392042134,0.0017000007629394548,1233727.3613928529,4074.464824365198,2.530574061279772,1502648.6757438951,-158888.6518112386,4434337.272691652,-21823.034518594475,-3258074.0843314976,4506.14935656641,3852.615059369829,-21788.604969588003,-3250307.3836294385,0.0,0.0,1255964.626583578,246684.04916031705
2025-10-27,685.239990234375,0.8748528267492607,0.12720093611486813,0.0012500000000000011,1268656.3032543273,4024.7568123035135,0.8667864803482956,1339515.1630145838,-148423.05619343906,4398898.401203876,-20852.120737835023,-1443874.7329057828,4394.682003422698,3841.3681837625386,-20819.323821862577,-1440621.1247279132,0.0,0.0,1202146.6671259133,137368.49588867044
2025-10-28,687.0599975585938,0.8511624562392941,0.12375642840609956,0.0012700009346008276,1275786.4388783257,4037.383467461369,0.44487553910375865,1301373.9209145368,-145911.34606558556,4411071.760326184,-20872.260890551646,-1026680.3812615424,4394.209454078963,3864.613569008714,-20839.496330133,-1024361.3813912263,0.0,0.0,1181250.435080118,120123.4858344188
2025-10-29,687.3900146484375,0.8253325460427855,0.1200008381441725,0.0013700008392334012,1276421.2220503986,4060.934336702014,0.3037389768329142,1292258.2244309261,-145517.7076804671,4429067.466513812,-21080.749075066276,-930335.1393015189,4415.818519724473,3892.247817409553,-21047.668324727587,-928162.52041703,0.0,0.0,1168873.937844254,123384.28658667207
2025-10-30,679.8300170898438,0.8530984016198916,0.12403790896734353,0.0016400003433227547,1243130.8542089676,4089.9429368826422,1.9607465844330605,1449059.9006694946,-157094.32654579624,4431265.022493089,-21743.051830549346,-2700156.818509641,4504.209188486277,3883.2560769523325,-21709.166319299286,-2693689.6549347546,0.0,0.0,1220706.4827253004,228353.41794419428
2025-10-31,682.0599975585938,0.8317335539729227,0.12093152519906558,0.0012500000000000011,1250258.1025020517,4101.666370292172,1.4921247631357346,1409914.5025159717,-153970.586219988,4445371.985086633,-21760.559792552598,-2258597.6244624816,4501.7631227586,3906.3637079034897,-21726.582311937767,-2253117.1265257867,0.0,0.0,1199123.4654149828,210791.0371009889
2025-11-03,683.3400268554688,0.8079530850231935,0.11747391745160492,0.0019000005722045882,1257285.7073126817,4131.024517253647,1.0300290100996747,1368832.2555983756,-152869.7691727485,4459625.517339062,-21914.7055804221,-1831901.0912310313,4518.81685103876,3948.0906749027513,-21880.618765645806,-1827355.015986808,0.0,0.0,1171274.8397379545,197557.41586042102
2025-11-04,675.239990234375,0.8457656278736765,0.1229717460010502,0.002000000476837162,1220171.1008925904,4149.228668227903,3.0621871409007184,1548567.758460076,-165610.59446339024,4451217.15258412,-22480.270630084902,-3883688.6833141195,4604.8697847745025,3920.4144820581196,-22446.34204473203,-3874167.8999620797,0.0,0.0,1231615.9655934572,316951.79286661884
2025-11-05,677.5800170898438,0.825203083309836,0.11998201465715887,0.0019500017166137681,1229759.9645140138,4162.075167108715,2.450669290024731,1497854.550312398,-162338.20191609534,4464474.724020336,-22494.27005708329,-3312571.104770257,4599.6205704267195,3947.8343990553426,-22460.005499909967,-3304360.341509131,0.0,0.0,1207475.0651176842,290379.48519471474
2025-11-06,670.3099975585938,0.8504886689068519,0.12365846178039011,0.0017000007629394548,1193617.3198824234,4176.027115035011,4.545371539659417,1673627.6817139536,-173735.04818786128,4456281.435482688,-22953.81732335269,-5336081.247309039,4679.67067387477,3915.2250021049476,-22920.869146124973,-5322974.635052619,0.0,0.0,1262103.3507291763,411524.33098477824
2025-11-07,670.969970703125,0.8249992539720951,0.1199523784923371,0.0016400003433227547,1194679.9632372698,4202.5719253056195,4.384934413893564,1663573.988548549,-173079.74198168097,4477208.638692053,-23204.78321639603,-5233229.397241813,4703.856739065609,3946.684048412694,-23171.387623987528,-5220233.14292023,0.0,0.0,1248907.7684689355,414666.2200796134
2025-11-10,681.4400024414062,0.9006998104739616,0.13095900881578657,0.0019000005722045882,1248820.719842021,4110.319879498265,1.610501834432263,1410219.3772047916,-158494.3813633978,4408268.399068217,-21624.137234593778,-2368637.2046498135,4518.025203355251,3915.064633282739,-21591.576527027526,-2362921.993976319,0.0,0.0,1181631.0274701775,228588.34973461414
2025-11-11,683.0,0.8753994926886519,0.1272804196772532,0.0019000005722045882,1254759.2084477644,4127.741382203774,1.2057384859306524,1377244.1254934962,-156314.56513436785,4423546.268954486,-21711.77511924136,-2007850.9331912631,4525.99549727996,3942.3434569539427,-21679.023944758046,-2002909.5770507613,0.0,0.0,1162007.9498944022,215236.17559909495
2025-11-12,683.3800048828125,0.8488616451637765,0.1234218974842338,0.0018500018119812014,1254829.2461323824,4153.375987105709,1.0777495988116037,1370996.1431960347,-155907.1611059829,4443269.821227041,-21948.69032334495,-1944023.4514431152,4552.44886541281,3971.5399720377595,-21915.59735457544,-1939117.5716862585,0.0,0.0,1149914.4871326485,221081.65606338624
2025-11-13,672.0399780273438,0.9368007474819118,0.13620797508946048,0.002000000476837162,1204390.1844064773,4140.963049444747,4.0513458361173775,1619995.3828612315,-174146.85556327208,4399825.708533302,-22302.788446432947,-4768393.1628967,4636.109306644898,3890.640985419493,-22271.269283287606,-4756911.695050816,0.0,0.0,1242881.7335386863,377113.64932254516
2025-11-14,671.9299926757812,0.9082725702603299,0.13206006502129525,0.0019500017166137681,1201648.5861245166,4171.735404523671,4.105069691545939,1628156.9475471699,-174662.37138080224,4422348.214349568,-22626.154383541674,-4875967.702770652,4673.608354598296,3921.462270384305,-22594.316843714085,-4864083.424389931,0.0,0.0,1234763.5440845843,393393.4034625855
2025-11-17,665.6699829101562,0.9154909227714292,0.13310959148854193,0.0017900013923645014,1168371.5129449891,4199.305439465473,6.1187570361420285,1785282.832054161,-185507.74222370086,4419640.768601126,-23093.752368699446,-6705328.9930197485,4769.295389267258,3905.374859691964,-23064.35806511299,-6689124.602974718,0.0,0.0,1271714.9463588372,513567.8856953238
2025-11-18,660.0800170898438,0.9158051859955278,0.13315528440404678,0.0017900013923645014,1139347.2880330759,4207.741929468573,8.080284208342782,1926709.9547160366,-194340.5181735005,4410077.733926963,-23326.903873654963,-8347639.180388454,4834.6051777745815,3871.5152567726172,-23300.82312296555,-8327802.600141967,0.0,0.0,1309635.218298926,617074.7364171105
2025-11-19,662.6300048828125,0.8938736081767171,0.12996649979510322,0.0017900013923645014,1150464.4854664572,4234.156893956628,7.239176010873219,1868483.275685778,-191055.72964943526,4433765.048812455,-23527.49357651145,-7695172.869572957,4842.446317994405,3917.618173258071,-23499.707810416,-7676610.000299307,0.0,0.0,1283524.0080870045,584959.2675987743
2025-11-20,652.530029296875,0.9590636420043887,0.13944493213789128,0.001820001602172855,1102061.410866376,4165.534150990852,10.907806792389867,2109716.3623083243,-206010.8466292731,4350718.949613133,-22941.772076614216,-10434575.472240794,4865.326553397414,3766.081648826948,-22922.771402542607,-10410880.83160598,0.0,0.0,1366310.798561864,743405.5637464602
2025-11-21,659.030029296875,0.9668935062648153,0.14058337055076053,0.001470000743865968,1133582.4525826725,4179.070159087058,8.521176439461073,1951862.3915524222,-197176.92632106075,4372677.436457564,-22954.082068778975,-8623033.837458536,4821.464892727147,3831.2838342993036,-22929.892261094006,-8602879.520356447,0.0,0.0,1317625.5170782288,634236.8744741934
2025-11-24,668.72998046875,1.0156191027529595,0.14766792385680325,0.0013700008392334012,1183123.3993546017,4149.598258405458,5.291015474416522,1709978.247934265,-184083.22130443394,4357753.065514968,-22263.448938174555,-5858656.43888809,4704.552506056594,3871.6845601536265,-22235.080941737448,-5844759.827090701,0.0,0.0,1247604.9900351893,462373.25789907575
2025-11-25,675.02001953125,1.0160119077769647,0.14772503651076785,0.0013900017738342277,1213705.7346114889,4136.0425566309905,3.4844975032902354,1564180.3963013804,-174827.73570964602,4357099.783561582,-21849.236071867803,-4221147.649983548,4635.878823467207,3898.8890836317323,-21819.482022985223,-4211060.1062653065,0.0,0.0,1201562.6888967515,362617.70740462886
2025-11-26,679.6799926757812,1.0020955287460267,0.1457016373904356,0.001600000858306888,1236259.158020557,4132.333416686579,2.2196892230391647,1456891.4724737331,-167901.81383555324,4360404.455898814,-21573.279582913696,-3037336.180790362,4592.513399266976,3924.5348683015295,-21543.035121284338,-3030004.864392896,0.0,0.0,1163581.730242089,293309.7422316442
2025-11-28,683.3900146484375,0.9824144056637825,0.14284006204506505,0.0010400009155273476,1249484.0862537664,4140.745863359234,1.3987118327341115,1389181.685690756,-162603.93081309996,4371296.704327866,-21465.269629620583,-2298969.8366171746,4578.052847483035,3952.447554185388,-21435.000873467943,-2293273.8762312355,0.0,0.0,1130390.8401269554,258790.8455637996
2025-12-01,680.27001953125,0.9603155029592764,0.13962694890743074,0.001000001430511474,1231853.6024689698,4196.698167283072,2.1525848279628583,1461540.5422527287,-168572.3952972046,4398163.319318712,-22138.510603404335,-3130841.1564319264,4670.963754459115,3993.054227776215,-22108.017030813942,-3122984.6067642225,0.0,0.0,1135285.3128278046,326255.2294249241
2025-12-02,681.530029296875,0.9323747656895653,0.13556445081886315,0.0007899999618530273,1235248.7991357064,4220.563044233678,1.8308795027693527,1439642.0854177377,-166676.26279198716,4418019.7285130555,-22319.01794898821,-2895007.01290649,4688.860069331833,4025.0641269970047,-22288.190186894204,-2887564.34246526,0.0,0.0,1117591.0070422809,322051.07837545685
2025-12-03,683.8900146484375,0.9086857749311932,0.13212014372177353,0.0004200005531311071,1243444.994359964,4233.71044750952,1.2598210283725528,1395629.627421585,-162932.36812240694,4432528.781395026,-22334.60558074734,-2410218.732730129,4686.500332107628,4051.623272177907,-22303.581314865045,-2403802.9839772554,0.0,0.0,1093958.310735317,301671.31668626796
