Date,prev_spot,spot,ret,log_ret
2025-10-10,671.1599731445312,653.02001953125,-0.027027764376787222,-0.0273997320200996
2026-01-20,691.6599731445312,677.5800170898438,-0.020356759970762806,-0.02056681438294561
2026-03-31,631.969970703125,650.3400268554688,0.02906792569891481,0.028653466042465325
2026-04-08,659.219970703125,676.010009765625,0.025469554638327674,0.025150609779818645
2026-06-05,757.0900268554688,737.5499877929688,-0.0258093996346227,-0.026148306223911177
