date,spot_0,spot_1,dS,dS_pct,dt,vol_factor_0,vol_factor_1,dsig_vega_weighted,dsig_atm_3m,dr,value_0,value_1,actual,book_delta,book_gamma,book_vega,book_vanna,book_volga,pnl_delta,pnl_gamma,pnl_vega,pnl_theta,pnl_rho,pnl_vanna,pnl_volga,explained,unexplained,unexplained_pct_of_actual
2025-09-04,643.739990234375,649.1199951171875,5.3800048828125,0.0083574190891166,0.0027378507871321013,0.7161150400028112,0.7291042001969505,0.002157533643875481,0.001205465228336297,-0.0002010673785768245,1107748.3923014093,1133080.452088879,25332.059787469683,3903.3678074996637,10.848319304679421,2195809.060687309,-21920.0067777255,-11161431.161779659,21000.137863761312,156.99933162157384,5863.508880023718,-499.31219194799564,-963.528171873621,-211.64774248484053,-14.910836064286348,25331.247133035857,0.8126544338265376,3.208007720826994e-05
2025-09-05,649.1199951171875,647.239990234375,-1.8800048828125,-0.0028962362844378218,0.0027378507871321013,0.7291042001969505,0.7111358513744706,-0.001600328542521726,-0.0016675612119935318,-0.0008810633922181699,1133080.452088879,1117451.1533792212,-15629.298709657742,3917.617451477602,9.073055275242414,2067027.8814636054,-21975.154833501598,-9611129.647030907,-7365.139937769354,16.03398657032865,-3753.4951849862928,-484.5208803227015,-3960.748337160526,-59.81414453594829,-7.892052419638288,-15615.576550624133,-13.722159033608477,-0.0008779766314869397
2025-09-08,647.239990234375,648.8300170898438,1.59002685546875,0.002456626412859592,0.008213552361396304,0.7111358513744706,0.6925872830570337,-0.00026117451900373325,-0.0017214087599119327,0.0001768033192866324,1117451.1533792212,1123044.511590836,5593.35821161489,3924.0557949920308,10.047369559789853,2143621.7744463794,-22088.260671663294,-10523329.231186267,6239.3540963951045,12.700806520318107,259.7612087129213,-1473.4381043465917,529.2231245395033,15.682165508444772,-0.6321602009568883,5582.651137128743,10.707074486146666,0.0019142479492754258
2025-09-09,648.8300170898438,650.3300170898438,1.5,0.0023118535833589436,0.0027378507871321013,0.6925872830570337,0.6743221214347903,-0.000141068528700587,-0.001695107065928056,0.00014893586391585487,1123044.511590836,1129424.5241960404,6380.012605204247,3959.9852426476173,9.635758729383873,2111036.332060226,-22412.811525126766,-10170614.23171242,5939.977863971426,10.840228570556857,328.2458779129103,-490.169927763784,576.6911510395416,8.448928617875492,-0.18802429127677203,6373.846098057251,6.166507146996082,0.0009665352607557537
2025-09-10,650.3300170898438,652.2100219726562,1.8800048828125,0.0028908474672987078,0.0027378507871321013,0.6743221214347903,0.6583217941549199,-1.7164529137378384e-05,-0.0014849180308506155,-0.00012986571587711177,1129424.5241960404,1136326.1115587654,6901.587362725055,3984.2769186274045,9.176936470729668,2076721.5955189406,-22643.853057688004,-9780883.967042372,7490.460061496662,16.217566372591875,534.3290370579908,-487.1248239114728,-658.9971746831582,5.525537105102933,-0.07831953945538322,6900.331883898261,1.2554788267934782,0.0001819116039266884
2025-09-11,652.2100219726562,657.6300048828125,5.41998291015625,0.008310180352278429,0.0027378507871321013,0.6583217941549199,0.6755513247897222,0.0023849952050588015,0.0015989948364930062,-1.7785438947466245e-05,1136326.1115587654,1163096.2742247384,26770.16266597295,4005.467671513142,8.663015431257495,2039215.4099189243,-22834.199132097856,-9341641.465915699,21709.566326784578,127.24330082993714,5832.721187349609,-482.5647657726106,-155.57057990692198,-255.5827241886928,-14.135441233008804,26761.67730386289,8.485362110062852,0.0003169708834398842
2025-09-12,657.6300048828125,657.4099731445312,-0.22003173828125,-0.0003345828758535112,0.0027378507871321013,0.6755513247897222,0.6550324493960918,-0.0008592951368659478,-0.0019042640510929382,2.2154956533619596e-06,1163096.2742247384,1160284.145540921,-2812.12868381734,4003.432734843652,6.924490854459421,1902688.3793154773,-22637.212424112226,-7692736.99083186,-880.8822637397074,0.16762103188191727,-1390.6637257702469,-465.8291375817163,-67.46271820568779,-4.292443695202497,-1.6645363308676269,-2810.6272042915466,-1.5014795257934566,-0.0005339298782569454
2025-09-15,657.4099731445312,660.9099731445312,3.5,0.00532392288370491,0.008213552361396304,0.6550324493960918,0.6507598884430076,0.0007492231216673144,-0.00039651706406811094,-0.0002733522923367886,1160284.145540921,1173829.1653391302,13545.019798209192,4024.6227477290113,7.05511785810387,1913980.3605880989,-22874.267004560155,-7844674.877230773,14086.179617051539,43.2125968808862,2301.56251294463,-1403.6272656401698,-1460.7499433500575,-41.52003876071118,-0.9130669843022018,13524.144412141814,20.875386067378713,0.0015411853491818948
2025-09-16,660.9099731445312,660.0,-0.90997314453125,-0.0013768488621857312,0.0027378507871321013,0.6507598884430076,0.6320101677124974,-0.0010736869155332429,-0.0017400768058772886,-9.778440897921167e-05,1173829.1653391302,1167244.490626779,-6584.6747123512905,4042.8956306783602,6.140682614902222,1840206.1759705488,-22921.10346011583,-6972081.100005311,-3678.9264500600384,2.5423995699864825,-1901.2091677500366,-459.0826561817682,-518.9615346873597,-21.781001526926612,-2.0690745376780684,-6579.487485173821,-5.18722717746914,-0.0007877727304796287
2025-09-17,660.0,659.1799926757812,-0.82000732421875,-0.0012424353397253788,0.0027378507871321013,0.6320101677124974,0.6136579375389422,-0.0010675269062016455,-0.001703187504502962,-0.0002177852482126057,1167244.490626779,1160398.8178477876,-6845.672778991284,4063.594588926392,6.49376270605104,1870376.9817130235,-23180.01006618485,-7347308.555498842,-3332.1773255753224,2.1832420225741633,-1960.2421723940984,-463.3838950829714,-1063.2749709017362,-19.682875988307465,-2.2572583864428113,-6838.8352563063045,-6.837522684979376,-0.0009988094531720945
2025-09-18,659.1799926757812,662.260009765625,3.08001708984375,0.004672497836806557,0.0027378507871321013,0.6136579375389422,0.6078846582092182,0.0008228962743695946,-0.000535791951245243,0.00012221633488676206,1160398.8178477876,1175304.3635000254,14905.54565223772,4083.521369938974,6.866101920454486,1902039.5453598718,-23430.63609152043,-7739149.977963962,12577.315606154203,32.56765603917808,2324.5863170303815,-467.35008234289376,477.97056199669987,-47.359812342615356,-1.0996016790565886,14896.6306448559,8.915007381820033,0.0005981000353705034
2025-09-19,662.260009765625,663.7000122070312,1.44000244140625,0.0021743762573190393,0.0027378507871321013,0.6078846582092182,0.5922216674087932,-0.000133915947092625,-0.001453611357428844,-1.7785438947473184e-05,1175304.3635000254,1180854.8012707178,5550.437770692399,4092.1416930232263,5.90349549459166,1824027.5183975548,-23399.803470042876,-6808453.312570748,5892.694028533751,6.120764883286575,257.77567948375474,-457.7973743793744,-158.8528682561153,7.055589622397832,-0.10134704048290805,5546.894472847218,3.5432978451808594,0.0006383816901597016
2025-09-22,663.7000122070312,666.8400268554688,3.1400146484375,0.004731075170536564,0.008213552361396304,0.5922216674087932,0.587891468012254,0.0006055525991635185,-0.00040186622739830924,-0.0002933532269376142,1180854.8012707178,1192703.319686758,11848.518416040344,4108.477672278844,5.5086530703767735,1792662.8271893659,-23518.852231681474,-6441409.643131523,12900.680073733973,27.156811283457493,1865.6297340566025,-1361.553137190953,-1574.372550130986,-30.491103948507284,-0.39718104000419696,11826.652646763583,21.865769276761057,0.0018454433296199726
2025-09-23,666.8400268554688,663.2100219726562,-3.6300048828125,-0.005443591771072958,0.0027378507871321013,0.587891468012254,0.5883785458998781,-0.0013339034137477936,4.520349647295363e-05,-2.7784714154991536e-05,1192703.319686758,1174163.3801444657,-18539.939542292384,4122.88922542573,4.714083396402657,1726853.7676719092,-23510.665695805445,-5665796.304867285,-14966.108019590445,31.058586308372043,-2837.3358840638566,-445.3475208619568,-205.8674699347264,-104.19702773762266,-1.4905329933469833,-18529.28786887358,-10.651673418804421,-0.0005745257903622801
2025-09-24,663.2100219726562,661.0999755859375,-2.11004638671875,-0.003181565894379301,0.0027378507871321013,0.5883785458998781,0.5767848787907388,-0.0011867334182129798,-0.0010759558247098733,0.00013221561009427434,1174163.3801444657,1163178.8797019208,-10984.50044254493,4135.82332186681,5.83371860725109,1819678.379337829,-23784.558261139355,-6792074.181665271,-8726.7790564122,12.98672029285325,-2274.535012137227,-459.4221301307573,527.8005159681825,-56.35944702677607,-1.8828160937191751,-10978.191225539646,-6.309217005284154,-0.0005743745050842213
2025-09-25,661.0999755859375,658.0499877929688,-3.04998779296875,-0.004613504621998397,0.0027378507871321013,0.5767848787907388,0.5727246969932873,-0.0012168314077056258,-0.00037680711488645435,0.00025221406514189595,1163178.8797019208,1148429.141978968,-14749.73772295285,4154.203039317508,6.509390918838115,1873725.16230545,-24051.002387354827,-7461586.129882108,-12670.268559432081,30.276562157698756,-2627.8837793988487,-468.20179537342415,1079.9724488378902,-81.87478484405995,-2.084249150883835,-14740.06415720371,-9.673565749140835,-0.0006558466279768002
2025-09-26,658.0499877929688,661.8200073242188,3.77001953125,0.0057290777314566235,0.0027378507871321013,0.5727246969932873,0.5759116644881984,0.0012760304691403926,0.0002957680436250776,-0.00022778452342012666,1148429.141978968,1165660.611269204,17231.46929023601,4165.501121546277,7.498433916190876,1948717.5939023276,-24253.616263306718,-8388228.119157477,15704.020585673246,53.287797835923456,3168.7939920005497,-480.32273447095713,-1120.4805958500483,-98.8331775301136,-2.762948958048292,17223.702918700557,7.7663715354538,0.0004507086078756217
2025-09-29,661.8200073242188,663.6799926757812,1.8599853515625,0.0028104096748034885,0.008213552361396304,0.5759116644881984,0.5633889157080844,-4.0988480330659925e-05,-0.0011621796938365153,3.66466967684333e-05,1165660.611269204,1172691.8923078692,7031.281038665213,4166.690934152177,6.318784991715546,1857705.1196528915,-24126.171470689413,-7283773.957049674,7749.984102011318,10.930062117139213,713.0040616352893,-1403.0161361076514,-62.23749899936169,8.895268923847144,-0.20950852023042868,7017.3503510603505,13.930687604862214,0.0019812446022647893
2025-09-30,663.6799926757812,666.1799926757812,2.5,0.0037668756442704636,0.0027378507871321013,0.5633889157080844,0.5554035410611374,0.0004509642963940109,-0.0007410865158531399,-0.00017778337901094756,1172691.8923078692,1183189.3811669177,10497.488859048579,4193.605540455747,5.790112515711382,1815458.8666463266,-24305.232134044836,-6800555.996603636,10484.013851139369,18.094101611598067,1370.877116063367,-464.042663819136,-896.4641403879241,-20.28269888131243,-0.16137283298406663,10492.034192892977,5.454666155601444,0.0005196162843173351
2025-10-01,666.1799926757812,668.4500122070312,2.27001953125,0.0034075168215908593,0.0027378507871321013,0.5554035410611374,0.5461145198316332,0.00037683203054115566,-0.0008620720608633059,2.2154956533619596e-06,1183189.3811669177,1193451.7820263312,10262.400859413436,4201.260386598955,5.072507600496142,1758633.5460586976,-24281.197119329256,-6119203.297853346,9536.943133446553,13.069287102645733,1243.4752161751112,-455.6594968756427,-67.36452097678966,-14.768954172825179,-0.10983751199700548,10255.584827187056,6.8160322263793205,0.0006641752080973479
2025-10-02,668.4500122070312,669.219970703125,0.76995849609375,0.0011518565068935622,0.0027378507871321013,0.5461145198316332,0.5303719930093075,-0.0003707966920044835,-0.0014609927360067082,3.2215705461715455e-05,1193451.7820263312,1196110.724686948,2658.942660616711,4209.169868773603,4.395645963954369,1703302.201855442,-24255.01440272476,-5461858.696407091,3240.886101964051,1.3029487737121288,-216.3169892772254,-448.0640245414797,70.95193876575193,7.792956135992388,-0.18143156247512365,2656.371500258327,2.5711603583836222,0.000966986011570205
2025-10-03,669.219970703125,669.2100219726562,-0.00994873046875,-1.4866158967577181e-05,0.0027378507871321013,0.5303719930093075,0.5142148791886406,-0.0006397106010822667,-0.0014994686808061514,0.00010221540028591998,1196110.724686948,1195263.6400822466,-847.0846047012601,4226.547273190828,4.171033138795828,1686119.9701407459,-24401.219640288626,-5266297.363549767,-42.04877963440582,0.0002064186697167649,-755.4221656638517,-446.146213056478,396.166394888015,-0.16017689655808828,-0.3174514007116269,-847.9281853453208,0.8435806440606939,0.000995863505698109
2025-10-06,669.2100219726562,671.6099853515625,2.39996337890625,0.003586263355458702,0.008213552361396304,0.5142148791886406,0.5076590638558668,0.00034397366069476617,-0.0006084155795244295,2.664503737513299e-05,1195263.6400822466,1205408.660241621,10145.020159374457,4247.113116077417,4.161262176185037,1686890.793497054,-24616.24881874291,-5288442.464475906,10192.915944658209,11.984069334269797,1381.951352520813,-1341.7626535323611,-110.51659786306695,-10.740176686399918,-0.18837742381129036,10123.643561007651,21.37659836680541,0.0021071026011764468
2025-10-07,671.6099853515625,669.1199951171875,-2.489990234375,-0.003707494362329327,0.0027378507871321013,0.5076590638558668,0.5021178507196845,-0.001213639447426799,-0.0005142549370883848,-0.000167784103803424,1205408.660241621,1191166.1106148714,-14242.549626749707,4263.394942456528,3.467801365019568,1628885.354024245,-24622.357417876672,-4616635.628428583,-10615.81177200052,10.750273297327482,-2254.1053160724296,-440.6319840566654,-861.0960527547163,-70.07885442695535,-0.5038106675990512,-14231.477516681556,-11.072110068151233,-0.0007773966289965457
2025-10-08,669.1199951171875,673.1099853515625,3.989990234375,0.0059630414028745415,0.0027378507871321013,0.5021178507196845,0.5121288445735737,0.001673285792289176,0.0009290750758002703,2.2508711870440276e-06,1191166.1106148714,1211090.6268511899,19924.516236318508,4284.815961004498,4.286453722402211,1699319.5325163347,-24975.916019364617,-5470832.058275902,17096.373840502078,34.12021893221257,3452.538611719485,-451.3858434296832,-68.62200286877875,-149.33065728643209,-1.6528245887310486,19912.041342980156,12.474893338352558,0.0006261077152585145
2025-10-09,673.1099853515625,671.1599731445312,-1.95001220703125,-0.0028970186885769744,0.0027378507871321013,0.5121288445735737,0.5025529750071586,-0.001091578198804382,-0.0008886931580538854,0.00010235386752232341,1211090.6268511899,1200900.511423487,-10190.115427702898,4266.292368511317,3.0920184465501137,1596733.530387863,-24543.160378812878,-4244593.182117172,-8319.322197361333,5.8787736732470925,-1776.4780523233349,-436.36928507949057,392.85271386295983,-50.22088726694391,-0.10086254516422466,-10183.75979704006,-6.355630662837939,-0.0006237054631942137
2025-10-10,671.1599731445312,653.02001953125,-18.13995361328125,-0.02702776437678725,0.0027378507871321013,0.5025529750071586,0.8799749271209539,0.007118008368819718,0.035026824897368816,2.3539628897532514e-06,1200900.511423487,1131113.0386749255,-69787.47274856153,4290.137625635373,3.6526251394574594,1645865.658772055,-24889.131388258003,-4845337.583458616,-77822.89752361823,600.9626101538656,4472.3376924357835,-445.1553189072257,-72.75956292375461,3414.164664831074,-41.11451556287193,-69894.46195359137,106.98920502983674,0.0015330717794482967
2025-10-13,653.02001953125,663.0399780273438,10.01995849609375,0.01534402958011343,0.008213552361396304,0.8799749271209539,0.9453771765789124,0.005792055642990511,0.006069687061994844,7.06188866927103e-06,1131113.0386749255,1181794.369264122,50681.330589196645,3996.9402761779197,9.042222042143088,2030994.0627025096,-22049.502867743955,-9299436.526745807,40049.175678668245,453.9175945866694,13062.017134490048,-1529.9271077737524,-201.01183358441875,-1124.2912123074925,-85.79835748887152,50624.08189659043,57.24869260621199,0.001129581483766633
2025-10-14,663.0399780273438,662.22998046875,-0.80999755859375,-0.001221642111239853,0.0027378507871321013,0.9453771765789124,0.917159983818568,-0.001389809499525811,-0.002618710078670483,2.353962889759323e-06,1181794.369264122,1175778.4154907817,-6015.953773340443,3970.2592965385006,5.890635498135545,1782417.350529802,-21407.491278638223,-6391324.955269227,-3215.9003371803246,1.9324113262191205,-2224.252260106252,-478.00161712399245,-69.51739573399315,-23.543623270640797,-3.1728345425732476,-6012.455656631557,-3.4981167088863003,-0.000581473335847114
2025-10-15,662.22998046875,665.1699829101562,2.94000244140625,0.004439548990707445,0.0027378507871321013,0.917159983818568,0.897076310261673,0.00027226378024943057,-0.0018638749363502072,5.235510729892975e-05,1175778.4154907817,1188517.7452494232,12739.329758641543,3998.1015625379528,6.181555020729665,1807615.3266585264,-21728.025607979853,-6701575.793049131,11754.428354851723,26.71548885816785,1290.3279426807178,-482.14266230678425,149.04671351115786,-7.7346000866657985,-0.10096367520400987,12730.540273833114,8.789484808428824,0.0006899487630003927
